Type,M,N,Cond,Norm1/Norm0,Norm2/Norm0,Norm3/Norm0,Norm4/Norm0,Norm5/Norm0,Norm6/Norm0,Norm7/Norm0,Norm8/Norm0,Norm9/Norm0,Norm10/Norm0,Norm11/Norm0,Norm12/Norm0,Norm13/Norm0,Norm14/Norm0,Norm15/Norm0,Norm16/Norm0,Norm17/Norm0,Norm18/Norm0,Norm19/Norm0,Norm20/Norm0,Iter1
5,8192,1024,10,0.465361,0.261307,0.142287,0.0765001,0.040285,0.0223099,0.0117759,0.00671316,0.00358545,0.00185815,0.00104462,0.000568552,0.000323036,0.000169633,9.05E-05,4.82E-05,2.57E-05,1.42E-05,7.62E-06,4.20E-06,3
6,8192,1024,10,0.389209,0.16621,0.0769983,0.0328707,0.0147344,0.00644206,0.00299035,0.00136305,0.000611339,0.000266298,0.000117732,5.28E-05,2.32E-05,1.04E-05,4.87E-06,2.17E-06,9.67E-07,4.22E-07,1.82E-07,8.17E-08,3
5,8192,2048,10,0.601724,0.435824,0.289683,0.198368,0.148393,0.102822,0.0730983,0.0523747,0.0373558,0.0264596,0.0189208,0.0137293,0.00956898,0.00674879,0.00489479,0.00359887,0.00247594,0.00180404,0.00129505,0.000924447,3
6,8192,2048,10,0.462182,0.248657,0.148351,0.0910172,0.0542064,0.0332798,0.0200142,0.0121647,0.00721569,0.00439004,0.00272003,0.0015934,0.000951081,0.000565783,0.000331143,0.000202049,0.000123677,7.41E-05,4.43E-05,2.67E-05,3
5,8192,4096,10,0.667,0.510195,0.423518,0.345632,0.278767,0.240381,0.207461,0.180009,0.155695,0.134057,0.118045,0.102991,0.0866906,0.0795982,0.069323,0.0598685,0.0522838,0.0471655,0.0404901,0.0355124,3
6,8192,4096,10,0.482192,0.309377,0.21805,0.157349,0.115996,0.0883287,0.0670216,0.0518547,0.0409764,0.0320745,0.0250297,0.019118,0.0147698,0.0111719,0.00853964,0.00667114,0.00514986,0.00406194,0.00313463,0.00244539,3
5,8192,8192,10,0.810043,0.642982,0.518133,0.42496,0.413256,0.338641,0.300226,0.274351,0.261567,0.225573,0.205484,0.186981,0.173125,0.163005,0.152041,0.140303,0.138502,0.126744,0.119984,0.112758,17
6,8192,8192,10,0.441648,0.276779,0.203941,0.162235,0.133908,0.115176,0.100277,0.089683,0.0802103,0.0715765,0.0653457,0.0593089,0.0553857,0.0521468,0.0482602,0.0446882,0.0416388,0.0396367,0.0377377,0.0357491,13
5,16384,128,10,0.115403,0.0156852,0.00212698,0.000323412,4.35E-05,5.95E-06,8.75E-07,1.20E-07,1.71E-08,2.19E-09,2.95E-10,4.47E-11,5.34E-12,7.53E-13,0,0,0,0,0,0,1
6,16384,128,10,0.0957451,0.0106995,0.00112756,0.000118543,1.38E-05,1.54E-06,1.84E-07,2.07E-08,2.42E-09,2.70E-10,3.17E-11,3.28E-12,3.68E-13,0,0,0,0,0,0,0,1
5,16384,256,10,0.223069,0.0508005,0.0100652,0.00210211,0.000410671,8.65E-05,1.96E-05,4.04E-06,7.99E-07,1.65E-07,3.54E-08,7.18E-09,1.56E-09,3.35E-10,6.98E-11,1.49E-11,3.31E-12,7.16E-13,0,0,2
6,16384,256,10,0.159235,0.027538,0.00457982,0.000779111,0.00011918,1.97E-05,3.31E-06,5.74E-07,9.83E-08,1.47E-08,2.27E-09,3.82E-10,6.20E-11,1.12E-11,1.91E-12,3.39E-13,0,0,0,0,2
5,16384,512,10,0.295474,0.0819382,0.0228508,0.00665293,0.00188706,0.000553175,0.000158884,4.60E-05,1.36E-05,3.68E-06,1.07E-06,2.98E-07,8.22E-08,2.27E-08,6.14E-09,1.81E-09,5.24E-10,1.51E-10,4.11E-11,1.23E-11,2
6,16384,512,10,0.224965,0.049364,0.0113755,0.00247871,0.00058956,0.00013744,3.01E-05,6.90E-06,1.56E-06,3.62E-07,8.50E-08,1.88E-08,4.12E-09,9.72E-10,2.18E-10,4.69E-11,1.07E-11,2.58E-12,5.70E-13,0,2
5,16384,1024,10,0.371235,0.149359,0.0608915,0.0251872,0.0105789,0.00428014,0.00173372,0.000710948,0.000279334,0.000106624,4.09E-05,1.69E-05,6.84E-06,2.71E-06,1.10E-06,4.54E-07,1.81E-07,7.46E-08,2.99E-08,1.19E-08,2
6,16384,1024,10,0.296528,0.0970483,0.0320176,0.010795,0.00357498,0.00115623,0.000367411,0.000120232,3.77E-05,1.20E-05,3.90E-06,1.25E-06,4.15E-07,1.35E-07,4.38E-08,1.37E-08,4.41E-09,1.39E-09,4.36E-10,1.35E-10,2
5,16384,2048,10,0.477469,0.260686,0.147795,0.0810122,0.0457839,0.0254012,0.0133656,0.00738138,0.00391829,0.00219155,0.00124847,0.000704579,0.000386926,0.000208996,0.000115519,6.43E-05,3.53E-05,1.92E-05,1.05E-05,5.67E-06,3
6,16384,2048,10,0.381152,0.164846,0.0722204,0.0323997,0.0147155,0.0063766,0.00278156,0.00125665,0.000567312,0.00024549,0.000110502,4.89E-05,2.16E-05,9.59E-06,4.29E-06,1.93E-06,8.42E-07,3.67E-07,1.61E-07,6.91E-08,3
5,16384,4096,10,0.595443,0.415578,0.296377,0.206553,0.148169,0.110295,0.0786706,0.0562277,0.042573,0.0314159,0.0221289,0.0159936,0.0117439,0.00836282,0.00607482,0.00436348,0.00322986,0.00233913,0.00168693,0.00121275,3
6,16384,4096,10,0.454629,0.251101,0.146478,0.0867371,0.0525071,0.0312188,0.0185879,0.0110835,0.00660934,0.00387551,0.00232496,0.0013944,0.000818758,0.000494802,0.000299442,0.000176409,0.000106788,6.38E-05,3.82E-05,2.22E-05,3
5,16384,8192,10,0.667661,0.522133,0.411438,0.335762,0.282365,0.242827,0.206494,0.176777,0.157527,0.141271,0.120932,0.105065,0.0907092,0.0778797,0.0713302,0.0629208,0.057825,0.0498967,0.0427429,0.0383967,3
6,16384,8192,10,0.490978,0.31032,0.218788,0.161588,0.12035,0.0920902,0.0714586,0.0545587,0.0420751,0.0326884,0.0249841,0.0196628,0.0152551,0.0116695,0.00899865,0.00706942,0.00554477,0.00426966,0.00335872,0.00258698,3
5,16384,16384,10,0.797901,0.672793,0.582754,0.531502,0.429015,0.366383,0.323289,0.297347,0.278106,0.248054,0.223001,0.206827,0.199054,0.192101,0.17668,0.159207,0.149797,0.145595,0.136348,0.129674,-1
6,16384,16384,10,0.435512,0.276732,0.201845,0.161368,0.133063,0.11581,0.102593,0.0912425,0.0823051,0.074221,0.0669713,0.061365,0.0571595,0.0534198,0.0507277,0.0473859,0.0444155,0.0418199,0.0397312,0.0382046,-1
